title,author,rating,image,author_link,description,no_of_ratings,published_year,genres
Collapse: How Societies Choose to Fail or Succeed (Paperback),Jared Diamond,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441419222l/475._SY75_.jpg,https://www.goodreads.com/author/show/256.Jared_Diamond,,75342,2004.0,[]
The Art of War (Paperback),Sun Tzu,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630683326l/10534._SY75_.jpg,https://www.goodreads.com/author/show/1771.Sun_Tzu,,587311,,[]
On Tyranny: Twenty Lessons from the Twentieth Century (Paperback),Timothy Snyder,4.29,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1484763736l/33917107._SY75_.jpg,https://www.goodreads.com/author/show/243930.Timothy_Snyder,,114993,2017.0,[]
Man's Search for Meaning (Paperback),Viktor E. Frankl,4.37,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535419394l/4069._SY75_.jpg,https://www.goodreads.com/author/show/2782.Viktor_E_Frankl,,914361,1946.0,[]
In the Heart of the Sea: The Tragedy of the Whaleship Essex (Paperback),Nathaniel Philbrick,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335902168l/17780._SY75_.jpg,https://www.goodreads.com/author/show/1641.Nathaniel_Philbrick,,121474,2000.0,[]
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics (Hardcover),Daniel James Brown,4.39,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354683116l/16158542._SY75_.jpg,https://www.goodreads.com/author/show/486329.Daniel_James_Brown,,367772,2013.0,[]
Midnight in Chernobyl: The Untold Story of the World's Greatest Nuclear Disaster (Hardcover),Adam Higginbotham,4.36,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545577007l/40538681._SY75_.jpg,https://www.goodreads.com/author/show/4627346.Adam_Higginbotham,,68461,2019.0,[]
Sapiens: A Brief History of Humankind (Paperback),Yuval Noah Harari,4.33,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1703329310l/23692271._SY75_.jpg,https://www.goodreads.com/author/show/395812.Yuval_Noah_Harari,,1301231,2011.0,[]
"Guns, Germs, and Steel: The Fates of Human Societies (Paperback)",Jared Diamond,4.04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453215833l/1842._SY75_.jpg,https://www.goodreads.com/author/show/256.Jared_Diamond,,466753,1997.0,[]
A People’s History of the United States: 1492 - Present (Paperback),Howard Zinn,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494279423l/2767._SY75_.jpg,https://www.goodreads.com/author/show/1899.Howard_Zinn,,270881,1980.0,[]
The Diary of a Young Girl (Mass Market Paperback),Anne Frank,4.2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1696989545l/127441416._SY75_.jpg,https://www.goodreads.com/author/show/3720.Anne_Frank,,4273982,1947.0,[]
"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America (Hardcover)",Erik Larson,4.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1583433024l/397483._SY75_.jpg,https://www.goodreads.com/author/show/5869.Erik_Larson,,773376,2003.0,[]
1776 (Paperback),David McCullough,4.1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1306787560l/1067._SY75_.jpg,https://www.goodreads.com/author/show/6281688.David_McCullough,,252734,2005.0,[]
SPQR: A History of Ancient Rome (Paperback),Mary Beard,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470421195l/28789711._SY75_.jpg,https://www.goodreads.com/author/show/97783.Mary_Beard,,85177,2015.0,[]
A Short History of Nearly Everything (Paperback),Bill Bryson,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433086293l/21._SY75_.jpg,https://www.goodreads.com/author/show/7.Bill_Bryson,,430544,2003.0,[]
The Rise and Fall of the Third Reich: A History of Nazi Germany (Mass Market Paperback),William L. Shirer,4.23,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331223772l/767171._SY75_.jpg,https://www.goodreads.com/author/show/13360.William_L_Shirer,,151323,1960.0,[]
1491: New Revelations of the Americas Before Columbus (Paperback),Charles C. Mann,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545238592l/39020._SY75_.jpg,https://www.goodreads.com/author/show/22004.Charles_C_Mann,,97072,2005.0,[]
Killers of the Flower Moon: The Osage Murders and the Birth of the FBI (Paperback),David Grann,4.14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1696884539l/193388249._SY75_.jpg,https://www.goodreads.com/author/show/1431785.David_Grann,,461060,2017.0,[]
Night (Paperback),Elie Wiesel,4.38,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1709507006l/1617._SY75_.jpg,https://www.goodreads.com/author/show/1049.Elie_Wiesel,,1388995,1956.0,[]
Bury My Heart at Wounded Knee: An Indian History of the American West (Paperback),Dee Brown,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1604058784l/76401._SX50_.jpg,https://www.goodreads.com/author/show/43443.Dee_Brown,,104682,1970.0,[]
Team of Rivals: The Political Genius of Abraham Lincoln (Paperback),Doris Kearns Goodwin,4.28,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1676201263l/2199._SY75_.jpg,https://www.goodreads.com/author/show/1476.Doris_Kearns_Goodwin,,203045,2005.0,[]
"Unbroken: A World War II Story of Survival, Resilience and Redemption (Hardcover)",Laura Hillenbrand,4.39,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327861115l/8664353._SY75_.jpg,https://www.goodreads.com/author/show/30913.Laura_Hillenbrand,,1010280,2010.0,[]
The Guns of August (Kindle Edition),Barbara W. Tuchman,4.18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1617037342l/40779082._SY75_.jpg,https://www.goodreads.com/author/show/137261.Barbara_W_Tuchman,,86513,1962.0,[]
Genghis Khan and the Making of the Modern World (Kindle Edition),Jack Weatherford,4.06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530716694l/40718726._SY75_.jpg,https://www.goodreads.com/author/show/2497.Jack_Weatherford,,86268,2004.0,[]
John Adams (Paperback),David McCullough,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478144278l/2203._SX50_.jpg,https://www.goodreads.com/author/show/6281688.David_McCullough,,381641,2001.0,[]
The Silk Roads: A New History of the World (Hardcover),Peter Frankopan,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472636067l/25812847._SY75_.jpg,https://www.goodreads.com/author/show/3185055.Peter_Frankopan,,50871,2015.0,[]
"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin (Hardcover)",Erik Larson,3.9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327864303l/9938498._SY75_.jpg,https://www.goodreads.com/author/show/5869.Erik_Larson,,223984,2011.0,[]
Alexander Hamilton (Paperback),Ron Chernow,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436131915l/16130._SY75_.jpg,https://www.goodreads.com/author/show/9950.Ron_Chernow,,204167,2004.0,[]
"King Leopold's Ghost: A Story of Greed, Terror, and Heroism in Colonial Africa (ebook)",Adam Hochschild,4.19,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532716127l/40961621._SY75_.jpg,https://www.goodreads.com/author/show/15402.Adam_Hochschild,,71560,1998.0,[]
The Warmth of Other Suns: The Epic Story of America's Great Migration (Hardcover),Isabel Wilkerson,4.48,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433354252l/8171378._SY75_.jpg,https://www.goodreads.com/author/show/3567958.Isabel_Wilkerson,,120209,2010.0,[]
"The Wager: A Tale of Shipwreck, Mutiny and Murder (Hardcover)",David Grann,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1659407155l/61714633._SY75_.jpg,https://www.goodreads.com/author/show/1431785.David_Grann,,226989,2023.0,[]
A Distant Mirror: The Calamitous 14th Century (Paperback),Barbara W. Tuchman,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403200553l/568236._SX50_.jpg,https://www.goodreads.com/author/show/137261.Barbara_W_Tuchman,,45012,1978.0,[]
Dead Wake: The Last Crossing of the Lusitania (Hardcover),Erik Larson,4.13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408923747l/22551730._SY75_.jpg,https://www.goodreads.com/author/show/5869.Erik_Larson,,165466,2015.0,[]
The Immortal Life of Henrietta Lacks (Hardcover),Rebecca Skloot,4.13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327878144l/6493208._SY75_.jpg,https://www.goodreads.com/author/show/2940640.Rebecca_Skloot,,819449,2010.0,[]
The Histories (Paperback),Herodotus,4.01,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399225547l/1362._SY75_.jpg,https://www.goodreads.com/author/show/901.Herodotus,,56686,,[]
The Rape of Nanking: The Forgotten Holocaust of World War II (Paperback),Iris Chang,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348687411l/95784._SY75_.jpg,https://www.goodreads.com/author/show/17765.Iris_Chang,,56427,1997.0,[]
Homo Deus: A History of Tomorrow (ebook),Yuval Noah Harari,4.18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468760805l/31138556._SY75_.jpg,https://www.goodreads.com/author/show/395812.Yuval_Noah_Harari,,292805,2015.0,[]
Say Nothing: A True Story of Murder and Memory in Northern Ireland (Hardcover),Patrick Radden Keefe,4.47,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537315266l/40163119._SY75_.jpg,https://www.goodreads.com/author/show/197852.Patrick_Radden_Keefe,,182519,2018.0,[]
Lies My Teacher Told Me: Everything Your American History Textbook Got Wrong (Paperback),James W. Loewen,3.97,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1255592395l/296662._SY75_.jpg,https://www.goodreads.com/author/show/8458.James_W_Loewen,,76023,1995.0,[]
"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz (Kindle Edition)",Erik Larson,4.3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1722528916l/51187948._SY75_.jpg,https://www.goodreads.com/author/show/5869.Erik_Larson,,141492,2020.0,[]
The Radium Girls: The Dark Story of America’s Shining Women (Hardcover),Kate  Moore,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496007867l/31409135._SY75_.jpg,https://www.goodreads.com/author/show/16150223.Kate_Moore,,194091,2016.0,[]
Salt: A World History (Paperback),Mark Kurlansky,3.75,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414608893l/2715._SY75_.jpg,https://www.goodreads.com/author/show/1847.Mark_Kurlansky,,78350,2002.0,[]
"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary (Paperback)",Simon Winchester,3.84,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407110918l/25019._SY75_.jpg,https://www.goodreads.com/author/show/14053.Simon_Winchester,,123342,1998.0,[]
Endurance: Shackleton's Incredible Voyage (Hardcover),Alfred Lansing,4.46,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391329559l/139069._SY75_.jpg,https://www.goodreads.com/author/show/29034.Alfred_Lansing,,174390,1959.0,[]
History of the Peloponnesian War (Paperback),Thucydides,3.95,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422072332l/261243._SY75_.jpg,https://www.goodreads.com/author/show/957.Thucydides,,41212,,[]
Hiroshima (Mass Market Paperback),John Hersey,4.06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1657555929l/27323._SY75_.jpg,https://www.goodreads.com/author/show/15328.John_Hersey,,91823,1946.0,[]
Rubicon: The Last Years of the Roman Republic (Paperback),Tom Holland,4.23,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320470983l/91017._SY75_.jpg,https://www.goodreads.com/author/show/52292.Tom_Holland,,28855,2003.0,[]
"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest (Paperback)",Stephen E. Ambrose,4.44,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388247701l/42389._SY75_.jpg,https://www.goodreads.com/author/show/5882.Stephen_E_Ambrose,,141374,1992.0,[]
"Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President (Hardcover)",Candice Millard,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1653156803l/10335318._SY75_.jpg,https://www.goodreads.com/author/show/44565.Candice_Millard,,88236,2011.0,[]
Caste: The Origins of Our Discontents (Hardcover),Isabel Wilkerson,4.52,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1597267568l/51152447._SY75_.jpg,https://www.goodreads.com/author/show/3567958.Isabel_Wilkerson,,165710,2020.0,[]
Collapse: How Societies Choose to Fail or Succeed (Paperback),Jared Diamond,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441419222l/475._SY75_.jpg,https://www.goodreads.com/author/show/256.Jared_Diamond,,75342,2004.0,[]
The Art of War (Paperback),Sun Tzu,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630683326l/10534._SY75_.jpg,https://www.goodreads.com/author/show/1771.Sun_Tzu,,587311,,[]
On Tyranny: Twenty Lessons from the Twentieth Century (Paperback),Timothy Snyder,4.29,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1484763736l/33917107._SY75_.jpg,https://www.goodreads.com/author/show/243930.Timothy_Snyder,,114993,2017.0,[]
Man's Search for Meaning (Paperback),Viktor E. Frankl,4.37,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535419394l/4069._SY75_.jpg,https://www.goodreads.com/author/show/2782.Viktor_E_Frankl,,914361,1946.0,[]
In the Heart of the Sea: The Tragedy of the Whaleship Essex (Paperback),Nathaniel Philbrick,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335902168l/17780._SY75_.jpg,https://www.goodreads.com/author/show/1641.Nathaniel_Philbrick,,121474,2000.0,[]
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics (Hardcover),Daniel James Brown,4.39,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354683116l/16158542._SY75_.jpg,https://www.goodreads.com/author/show/486329.Daniel_James_Brown,,367772,2013.0,[]
Midnight in Chernobyl: The Untold Story of the World's Greatest Nuclear Disaster (Hardcover),Adam Higginbotham,4.36,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545577007l/40538681._SY75_.jpg,https://www.goodreads.com/author/show/4627346.Adam_Higginbotham,,68461,2019.0,[]
Sapiens: A Brief History of Humankind (Paperback),Yuval Noah Harari,4.33,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1703329310l/23692271._SY75_.jpg,https://www.goodreads.com/author/show/395812.Yuval_Noah_Harari,,1301231,2011.0,[]
"Guns, Germs, and Steel: The Fates of Human Societies (Paperback)",Jared Diamond,4.04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453215833l/1842._SY75_.jpg,https://www.goodreads.com/author/show/256.Jared_Diamond,,466753,1997.0,[]
A People’s History of the United States: 1492 - Present (Paperback),Howard Zinn,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494279423l/2767._SY75_.jpg,https://www.goodreads.com/author/show/1899.Howard_Zinn,,270881,1980.0,[]
The Diary of a Young Girl (Mass Market Paperback),Anne Frank,4.2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1696989545l/127441416._SY75_.jpg,https://www.goodreads.com/author/show/3720.Anne_Frank,,4273982,1947.0,[]
"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America (Hardcover)",Erik Larson,4.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1583433024l/397483._SY75_.jpg,https://www.goodreads.com/author/show/5869.Erik_Larson,,773376,2003.0,[]
1776 (Paperback),David McCullough,4.1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1306787560l/1067._SY75_.jpg,https://www.goodreads.com/author/show/6281688.David_McCullough,,252734,2005.0,[]
SPQR: A History of Ancient Rome (Paperback),Mary Beard,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470421195l/28789711._SY75_.jpg,https://www.goodreads.com/author/show/97783.Mary_Beard,,85177,2015.0,[]
A Short History of Nearly Everything (Paperback),Bill Bryson,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433086293l/21._SY75_.jpg,https://www.goodreads.com/author/show/7.Bill_Bryson,,430544,2003.0,[]
The Rise and Fall of the Third Reich: A History of Nazi Germany (Mass Market Paperback),William L. Shirer,4.23,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331223772l/767171._SY75_.jpg,https://www.goodreads.com/author/show/13360.William_L_Shirer,,151323,1960.0,[]
1491: New Revelations of the Americas Before Columbus (Paperback),Charles C. Mann,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545238592l/39020._SY75_.jpg,https://www.goodreads.com/author/show/22004.Charles_C_Mann,,97072,2005.0,[]
Killers of the Flower Moon: The Osage Murders and the Birth of the FBI (Paperback),David Grann,4.14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1696884539l/193388249._SY75_.jpg,https://www.goodreads.com/author/show/1431785.David_Grann,,461060,2017.0,[]
Night (Paperback),Elie Wiesel,4.38,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1709507006l/1617._SY75_.jpg,https://www.goodreads.com/author/show/1049.Elie_Wiesel,,1388995,1956.0,[]
Bury My Heart at Wounded Knee: An Indian History of the American West (Paperback),Dee Brown,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1604058784l/76401._SX50_.jpg,https://www.goodreads.com/author/show/43443.Dee_Brown,,104682,1970.0,[]
Team of Rivals: The Political Genius of Abraham Lincoln (Paperback),Doris Kearns Goodwin,4.28,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1676201263l/2199._SY75_.jpg,https://www.goodreads.com/author/show/1476.Doris_Kearns_Goodwin,,203045,2005.0,[]
"Unbroken: A World War II Story of Survival, Resilience and Redemption (Hardcover)",Laura Hillenbrand,4.39,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327861115l/8664353._SY75_.jpg,https://www.goodreads.com/author/show/30913.Laura_Hillenbrand,,1010280,2010.0,[]
The Guns of August (Kindle Edition),Barbara W. Tuchman,4.18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1617037342l/40779082._SY75_.jpg,https://www.goodreads.com/author/show/137261.Barbara_W_Tuchman,,86513,1962.0,[]
Genghis Khan and the Making of the Modern World (Kindle Edition),Jack Weatherford,4.06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530716694l/40718726._SY75_.jpg,https://www.goodreads.com/author/show/2497.Jack_Weatherford,,86268,2004.0,[]
John Adams (Paperback),David McCullough,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478144278l/2203._SX50_.jpg,https://www.goodreads.com/author/show/6281688.David_McCullough,,381641,2001.0,[]
The Silk Roads: A New History of the World (Hardcover),Peter Frankopan,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472636067l/25812847._SY75_.jpg,https://www.goodreads.com/author/show/3185055.Peter_Frankopan,,50871,2015.0,[]
"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin (Hardcover)",Erik Larson,3.9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327864303l/9938498._SY75_.jpg,https://www.goodreads.com/author/show/5869.Erik_Larson,,223984,2011.0,[]
